улица Гагарина Ю.;41;2021-06-14 18:05:17.161000;Нужна детская площадка;56.1306437 47.2710115;1727;0;[1727, 3435, 4620, 7796];Благоустройство и инфраструктура;0
улица П.В.Дементьева;3/2;2021-06-08 22:26:10.387000;дорогу за домом отремонтировать, добавить МАФ;56.1166211 47.2174021;1728;1433;[1728, 1908, 1970, 2438, 2550, 2733, 3194, 3255, 3291, 3316, 3417, 3734, 3774, 4192, 4351, 4467, 4565, 4586, 4617, 4619, 4968, 6072, 6073, 6313, 6514, 7131, 7161, 7162, 7313, 7787, 8366, 8908, 9194, 9532, 9728];Благоустройство и инфраструктура;0
улица Винокурова;61;2021-06-08 19:09:33.461000;"""Во дворе не закончен газон. На детской площадке нет дорожки. Со стороны """"Нарспи"""" тротуарная дорожка до роддома.""";56.1099785 47.47011324129613;1730;1596;[1730, 1972, 2230, 2352, 2391, 2484, 2678, 2764, 2828, 3104, 3136, 3296, 3461, 3473, 3532, 3640, 4057, 4082, 4416, 4435, 4581, 5255, 5418, 5815, 6034, 6285, 7388, 7443, 7554, 8212, 8294, 8360, 8403, 8407, 8543, 8621, 8874, 8890, 9006];Благоустройство и инфраструктура;0
улица Александра Фадеева;33;2021-06-05 16:57:40.433000;Убрать мусорные баки.Заасфальтировать дорогу.;56.08982875 47.305389376840125;1731;-400;[1731];Жилищно-коммунальные услуги;0
улица Эльгера;28;2021-06-08 22:30:28.528000;Установить во дворе дома игровую спортивную детскую площадку;56.1465692 47.17908985011705;1732;532;[1732, 2019, 3513, 3633, 3785, 3897, 4066, 4067, 5262, 6248, 6532, 7766, 8520];Благоустройство и инфраструктура;0
улица Комсомольская;10;2021-06-14 19:02:15.806000;Менять окна в подъездах;56.07055855 47.22499694999999;1734;360;[1734, 1814, 2948, 3469, 4821, 5265, 5564, 6427, 6569];Жилищно-коммунальные услуги;0
улица Николая Рождественского;6;2021-06-07 22:48:49.145000;Хотим банкомат Сбербанка в Пятерочку.;56.13122095 47.2568778205619;1735;-300;[1735];Благоустройство и инфраструктура;0
улица Пржевальского;4;2021-06-06 19:37:14.836000;Проложить тротуар от дома номер 4 до остановки Обиково. Капитальный ремонт.;56.0797063 47.27705094485993;1736;572;[1736, 1794, 1795, 1796, 1862, 2370, 2573, 2646, 6243, 6804, 6870, 7204, 7403, 8214];Благоустройство и инфраструктура;0
проспект Тракторостроителей;23;2021-06-05 21:07:05.365000;Построить детскую площадку возле дома.;56.10063545 47.29348505041655;1737;-200;[1737, 3589];Благоустройство и инфраструктура;0
улица Чапаева;4;2021-06-08 21:44:03.561000;Установить скамейки во всех подьездах, поменять забор, расширить парковку, установить тренажерный зал.;56.1299316 47.25673895241556;1738;572;[1738, 2334, 2904, 2986, 3361, 3765, 4500, 6960, 7543, 8721, 8976, 9512, 9569, 9691];Благоустройство и инфраструктура;0
улица Советская;59;2021-06-08 21:55:34.202000;Требуется капитальный ремонт подъездов в доме №59 по ул. Советская;56.1461683 47.2477606;1739;614;[1739, 2160, 2161, 2176, 3196, 3197, 3964, 3965, 4953, 5224, 5497, 8155, 8384, 8497, 8845];Благоустройство и инфраструктура;0
улица Мичмана Павлова;24;2021-06-09 08:26:52.193000;Ремонт подъездной дороги. С 1 по 3 подъезды в ужасном состоянии;56.1412083 47.18359650491537;1741;1146;[1741, 1994, 2686, 2744, 2745, 3117, 3195, 3451, 4436, 4485, 4635, 4636, 4907, 5186, 6230, 6359, 6923, 6973, 7095, 7096, 7518, 7659, 7852, 8997, 9018, 9658, 9693, 9694];Дороги;0
улица Афанасьева;3;2021-06-05 13:16:01.642000;Сделать ремонт дома по адресу ул. Афанасьева 3.;56.147697750000006 47.21906243042895;1743;0;[1743, 2162, 7528, 8753];Благоустройство и инфраструктура;0
бульвар Солнечный;14;2021-06-06 09:16:59.412000;Построить футбольную и баскетбольную площадки рядом с садиком номер 210.Построить школу.;56.1041078 47.32648077254902;1744;777;[1744, 1887, 2991, 3236, 3735, 3852, 4087, 4431, 5198, 5199, 5648, 5764, 6311, 6312, 6707, 7638, 8596, 8858, 9070];Благоустройство и инфраструктура;0
улица Шумилова;11;2021-06-11 23:30:41.183000;Нужна спортивная площадка (волейбольна, баскетбольная) вместо хоккейной;56.1021153 47.27910930426823;1746;309;[1746, 2251, 3041, 4411, 5113, 6239, 8482, 8932];Благоустройство и инфраструктура;0
улица Ашмарина;52/1;2021-06-05 16:40:25.667000;Обновить детскую площадку.Поставить скамейки.Сделать уличное освещение.;56.0826711 47.290375777658866;1747;0;[1747, 4924, 5314, 5664];Благоустройство и инфраструктура;0
улица Магницкого;2/1;2021-06-05 23:14:08.283000;Отремонтировать дорогу. Сделать освещение.;56.0887185 47.2973727;1748;860;[1748, 2283, 2378, 3219, 3220, 3232, 4064, 4126, 5435, 6007, 6286, 6642, 6701, 7791, 7976, 7977, 8065, 8323, 8332, 8895, 9533];Благоустройство и инфраструктура;0
бульвар А.Миттова;10/1;2021-06-11 11:36:46.866000;Очень плохая дорога между ЧП и Яуши, отремонтируйте пожалуйста, невозможно по ней ездить;56.1152841 47.1949518;1749;-200;[1749, 7397];Дороги;0
улица Университетская;27;2021-06-14 18:16:23.741000;Прошу сделать подъездные лужи для скорой и пожарной машины;56.14014805 47.16681632912473;1751;-300;[1751];Благоустройство и инфраструктура;0
улица Университетская;27;2021-06-14 17:52:02.936000;Прошу благоустроить территорию по парковке по Университетской д. 27 тротуар , парковка;56.14014805 47.16681632912473;1752;-300;[1751];Благоустройство и инфраструктура;0
проспект Тракторостроителей;56;2021-06-06 19:15:21.941000;Доделать тротуар.;56.1030543 47.3167747578336;1755;248;[1755, 2122, 2123, 2529, 2557, 4100, 6876];Благоустройство и инфраструктура;0
улица Богдана Хмельницкого;10/1;2021-06-17 13:46:31.104000;"""Снести ветхое здание по ул. Б. Хмельницкого 14. Благоустроить парк """"Чебоксарка""""""";56.1207316 47.225922;1756;900;[1756, 2306, 2307, 2577, 2578, 3788, 3918, 3919, 4373, 4374, 4610, 4611, 5515, 5516, 5601, 6092, 6093, 6094, 6145, 6146, 7575, 7586];Благоустройство и инфраструктура;0
улица Гагарина Ю.;30;2021-06-08 12:29:09.371000;Детская площадка;56.126444750000005 47.27025082499266;1758;1351;[1631, 1758, 1768, 1788, 1838, 2172, 2319, 2862, 2914, 3140, 3464, 3657, 3926, 4223, 4388, 4771, 5091, 5103, 5424, 5533, 5898, 6265, 6404, 7108, 7404, 8186, 8615, 8742, 8993, 9146, 9351, 9504, 9740];Благоустройство и инфраструктура;0
улица Хевешская;15;2021-06-14 20:07:34.529000;требуется ремонт на третьем;56.105753199999995 47.271961073453745;1761;-200;[1761, 7279];Благоустройство и инфраструктура;0
проспект Тракторостроителей;43;2021-06-12 06:04:53.073000;Ремонт крыльца, детскую площадку, отопление;56.10306105 47.305710733525586;1762;180;[1762, 2705, 3978, 3979, 4427, 6834];Благоустройство и инфраструктура;0
улица П.В.Дементьева;3/1;2021-06-08 22:39:44.384000;парковку бы, дет.площадку, школу, парк;56.1166211 47.2174021;1763;248;[1763, 3188, 4315, 4584, 5836, 6592, 6991];Благоустройство и инфраструктура;0
улица Чапаева;24;2021-06-14 09:02:44.289000;Нужен ремонт в подьезде. Окна в подьезде в страшном состоянии.;56.12073085 47.2649091;1764;-100;[1764, 2278, 7918];Жилищно-коммунальные услуги;0
проспект Мира;22;2021-06-04 21:23:40.365000;Детская площадка;56.126475150000005 47.28378150807727;1765;409;[1765, 1766, 2942, 3655, 5729, 5962, 6054, 6603, 8024, 8769];Благоустройство и инфраструктура;0
улица Кукшумская;7;2021-06-11 20:30:05.566000;нет дворового освещения. Благоустройство территории дома.;56.08831045 47.2740714;1767;696;[1767, 2025, 2302, 2675, 4106, 4340, 4454, 4545, 7172, 7289, 7449, 7616, 8100, 8139, 8165, 8192, 9583];Благоустройство и инфраструктура;0
улица Строителей;10;2021-06-09 20:45:18.164000;прием педиаторов на гладкова;56.11215985 47.239758764712064;1770;0;[1770, 1937, 1938, 9326];Благоустройство и инфраструктура;0
улица Афанасьева;9;2021-06-05 00:10:42.332000;По адресу ул. Афанасьева 9 не убирают подъезд, окна в подъезде не сделаны, кап.ремонт не делают. Нужно рассмотреть теплоснабжение по дому (высокая кварплата).;56.1485787 47.21610110716168;1771;-200;[1771, 2218];Благоустройство и инфраструктура;0
улица Солнечная;7;2021-06-12 09:26:12.202000;Во дворе поставить лампочки, поменять фонари, возле 2 подъезда поставить решетки дл чистки обуви от грязи;56.0997211 47.2185272;1772;180;[1772, 2547, 3108, 3872, 5095, 5733];Благоустройство и инфраструктура;0
улица Эльгера;8;2021-06-06 15:30:40.916000;Сделать тротуар около офиса врачей общей практики. ;56.1427867 47.17848355;1773;655;[1773, 1981, 2173, 2208, 2242, 4021, 4186, 4607, 4793, 4829, 5351, 6213, 6715, 7540, 9289, 9681];Благоустройство и инфраструктура;0
